0,0,1.000000
0,1,1.000000
0,2,1.000000
0,3,1.000000
0,4,1.000000
0,5,1.000000
0,6,1.000000
0,7,1.000000
0,8,1.000000
0,9,1.000000
0,10,1.000000
0,11,1.000000
0,12,1.000000
0,13,1.000000
0,14,1.000000
0,15,1.000000
0,16,1.000000
0,17,1.000000
0,18,1.000000
0,19,1.000000
0,20,1.000000
0,21,1.000000
0,22,1.000000
0,23,1.000000
0,24,1.000000
0,25,1.000000
0,26,1.000000
0,27,1.000000
0,28,1.000000
0,29,1.000000
0,30,1.000000
0,31,1.000000
0,32,1.000000
0,33,1.000000
0,34,1.000000
0,35,1.000000
0,36,1.000000
0,37,1.000000
0,38,1.000000
0,39,1.000000
0,40,1.000000
0,41,1.000000
0,42,1.000000
0,43,1.000000
0,44,1.000000
0,45,1.000000
0,46,1.000000
0,47,1.000000
0,48,1.000000
0,49,1.000000
1,0,1.000000
1,1,1.000000
1,2,1.000000
1,3,1.000000
1,4,1.000000
1,5,1.000000
1,6,1.000000
1,7,1.000000
1,8,1.000000
1,9,1.000000
1,10,1.000000
1,11,1.000000
1,12,1.000000
1,13,1.000000
1,14,1.000000
1,15,1.000000
1,16,1.000000
1,17,1.000000
1,18,1.000000
1,19,1.000000
1,20,1.000000
1,21,1.000000
1,22,1.000000
1,23,1.000000
1,24,1.000000
1,25,1.000000
1,26,1.000000
1,27,1.000000
1,28,1.000000
1,29,1.000000
1,30,1.000000
1,31,1.000000
1,32,1.000000
1,33,1.000000
1,34,1.000000
1,35,1.000000
1,36,1.000000
1,37,1.000000
1,38,1.000000
1,39,1.000000
1,40,1.000000
1,41,1.000000
1,42,1.000000
1,43,1.000000
1,44,1.000000
1,45,1.000000
1,46,1.000000
1,47,1.000000
1,48,1.000000
1,49,1.000000
2,0,1.000000
2,1,1.000000
2,2,1.000000
2,3,1.000000
2,4,1.000000
2,5,1.000000
2,6,1.000000
2,7,1.000000
2,8,1.000000
2,9,1.000000
2,10,1.000000
2,11,1.000000
2,12,1.000000
2,13,1.000000
2,14,1.000000
2,15,1.000000
2,16,1.000000
2,17,1.000000
2,18,1.000000
2,19,1.000000
2,20,1.000000
2,21,1.000000
2,22,1.000000
2,23,1.000000
2,24,1.000000
2,25,1.000000
2,26,1.000000
2,27,1.000000
2,28,1.000000
2,29,1.000000
2,30,1.000000
2,31,1.000000
2,32,1.000000
2,33,1.000000
2,34,1.000000
2,35,1.000000
2,36,1.000000
2,37,1.000000
2,38,1.000000
2,39,1.000000
2,40,1.000000
2,41,1.000000
2,42,1.000000
2,43,1.000000
2,44,1.000000
2,45,1.000000
2,46,1.000000
2,47,1.000000
2,48,1.000000
2,49,1.000000
3,0,1.000000
3,1,1.000000
3,2,1.000000
3,3,1.000000
3,4,1.000000
3,5,1.000000
3,6,1.000000
3,7,1.000000
3,8,1.000000
3,9,1.000000
3,10,1.000000
3,11,1.000000
3,12,1.000000
3,13,1.000000
3,14,1.000000
3,15,1.000000
3,16,1.000000
3,17,1.000000
3,18,1.000000
3,19,1.000000
3,20,1.000000
3,21,1.000000
3,22,1.000000
3,23,1.000000
3,24,1.000000
3,25,1.000000
3,26,1.000000
3,27,1.000000
3,28,1.000000
3,29,1.000000
3,30,1.000000
3,31,1.000000
3,32,1.000000
3,33,1.000000
3,34,1.000000
3,35,1.000000
3,36,1.000000
3,37,1.000000
3,38,1.000000
3,39,1.000000
3,40,1.000000
3,41,1.000000
3,42,1.000000
3,43,1.000000
3,44,1.000000
3,45,1.000000
3,46,1.000000
3,47,1.000000
3,48,1.000000
3,49,1.000000
4,0,1.000000
4,1,1.000000
4,2,1.000000
4,3,1.000000
